periodo,ecommerce,marca,producto,precio.antes,precio.actual,pulgadas,rango,descuento
2017,linio,samsung,televisor samsung un55j6500 curvo full hd smart 55''-plateado,4599,3299,55,"S/.2500 -
 S/.3500",-0.282670146
2017,linio,samsung,televisor samsung led 3d smart full hd 55j6400 55'',3599,3259,55,"S/.2500 -
 S/.3500",-0.094470686
2017,linio,lg,lg ultra hd 4k smart tv webos 3.0 led 55'' 55uh6150,2999,2899,55,"S/.2500 -
 S/.3500",-0.033344448
2017,linio,sony,"sony - televisor led ultra hd 4k 55"" smart xbr-55x705d - gris",NA,5500,55,"> S/.4,500",NA
2017,linio,panasonic,"panasonic - televisor led uhd 4k 55"" smart tc-55cx640w - negro",5299,4249,55,"S/.3500 -
 S/.4500",-0.198150594
2017,linio,samsung,samsung tv curved smart ultra hd 55'' un55ju6700 - negro,NA,5199,55,"> S/.4,500",NA
2017,linio,lg,"televisor 55"" full hd lg 55lw540s",2599,2499,55,"S/.1500 -
 S/.2500",-0.038476337
2017,linio,samsung,samsung tv 3d smart full hd 55‚¥‚¥un55h7100agxpe + teclado smart vg-kbd1000,4999,3460,55,"S/.2500 -
 S/.3500",-0.307861572
2017,linio,lg,tv led lg ultra hd 4k 55uh6230 smart tv webos 2.0 led 55'' - plateado,NA,3999,55,"S/.3500 -
 S/.4500",NA
2017,linio,samsung,tv samsung ultra hd un55ku6300 4k curve smart uhdtv tizen 55'' - negro.,3999,2749,55,"S/.2500 -
 S/.3500",-0.312578145
2017,linio,aoc,"aoc - tv led 55"" full hd le55f1361 - negro",2299,1799,55,"S/.1500 -
 S/.2500",-0.217485863
2017,linio,sony,"sony android tv ultra hd 4k smart 55"" triluminos motion flow xr960 xbr-55x855d",5499,4757,55,"> S/.4,500",-0.134933624
2017,linio,lg,"lg - televisor led ultra hd 4k 55"" smart 55uh6150 ‚<U+0080><U+0093> gris",3999,2999,55,"S/.2500 -
 S/.3500",-0.250062516
2017,linio,lg,lg - tv led cinema 3d smart tv 55‚¥‚¥ - 55la7900,3999,2811,55,"S/.2500 -
 S/.3500",-0.297074269
2017,linio,lg,"lg tv led curvo 55"" smart ultra hd 4k cinema 3d -†55uc9700",5999,5407,55,"> S/.4,500",-0.098683114
2017,linio,lg,lg ultra hd 4k smart tv webos 3.0 led 55'' 55uh6230,3999,2999,55,"S/.2500 -
 S/.3500",-0.250062516
2017,linio,lg,"lg tv led smart 55"" webos 2.0 55lf5950 -negro",NA,2999,55,"S/.2500 -
 S/.3500",NA
2017,linio,samsung,samsung tv smart full hd  55'' tizen un55j5500 - negro,2499,2459,55,"S/.1500 -
 S/.2500",-0.016006403
2017,linio,samsung,"samsung - televisor led full hd curvo smart 55"" un55k6500 ‚<U+0080><U+0093> negro",5059,2899,55,"S/.2500 -
 S/.3500",-0.42696185
2017,linio,samsung,samsung curvo smart tv full hd 55'' tizen un55k6500,3999,2899,55,"S/.2500 -
 S/.3500",-0.275068767
2016,ripley,samsung,"samsung smart tv 50ju6500 led uhd 50"" - negro",3699,2399,50,"S/.1500 -
 S/.2500",-0.351446337
2016,ripley,haier,"haier televisor led le50k5000n 50""",1799,1399,50,"S/.500 -
 S/.1500",-0.222345748
2016,ripley,sony,"sony smart tv 50"" fhd 3d kdl50w805c",3799,2999,50,"S/.2500 -
 S/.3500",-0.210581732
2016,ripley,sony,"sony smart tv 50"" fhd 3d kdl-50fa95c",4499,3699,50,"S/.3500 -
 S/.4500",-0.177817293
2016,falabella,samsung,"led 50"" 50j5500",1799,1699,50,"S/.1500 -
 S/.2500",-0.055586437
2016,falabella,sony,"led 50"" kdl50w805c",3799,2999,50,"S/.2500 -
 S/.3500",-0.210581732
2016,falabella,samsung,"led 50"" 50ju6500",3299,2399,50,"S/.1500 -
 S/.2500",-0.272809942
2016,linio,samsung,"samsung tv super ultra hd 4k smart tv tizen 50""  50js7200",3999,2699,50,"S/.2500 -
 S/.3500",-0.32508127
2016,linio,samsung,samsung tv led smart tizen full hd 50'' un50j5500 - plateado,2699,1799,50,"S/.1500 -
 S/.2500",-0.333456836
2016,linio,altron,"altron - televisor led altron 50"" 50hd8800 - negro",1699,1599,50,"S/.1500 -
 S/.2500",-0.058858152
2016,linio,samsung,samsung tv led smart ultra hd 4k 50'' tizen un50ju6500 - negro,3299,2399,50,"S/.1500 -
 S/.2500",-0.272809942
2016,linio,panasonic,"televisor panasonic tv led 50"" ultra hd 4k smart-negro",4049,2879,50,"S/.2500 -
 S/.3500",-0.288960237
2016,linio,samsung,samsung - tv led smart ultra hd - un50hu7000,4379,3499,50,"S/.2500 -
 S/.3500",-0.200959123
2016,linio,panasonic,panasonic tv led smart full hd 50'' - tc-50as600,2699,2399,50,"S/.1500 -
 S/.2500",-0.111152279
2016,linio,panasonic,televisor panasonic tv led full hd smart 50'' tc-50cs600l -negro,2899,2419,50,"S/.1500 -
 S/.2500",-0.165574336
2017,ripley,lg,"LG SMART TV UHD 50"" 50UH6300",3499,2149,50,"S/.1500 -
 S/.2500",-0.385824521
2017,ripley,samsung,"SAMSUNG SMART TV UHD 50"" 50KU6000",3299,1999,50,"S/.1500 -
 S/.2500",-0.394058806
2017,ripley,haier,HAIER TV FHD 50'' LE50B8000,1999,1199,50,"S/.500 -
 S/.1500",-0.4002001
2017,ripley,sony,"SONY SMART TV 50"" FHD 3D KDL50W805C",3799,2299,50,"S/.1500 -
 S/.2500",-0.394840748
2017,ripley,haier,HAIER SMART TV FHD 50‚<U+0080>ù LE50K5000N,1799,1499,50,"S/.500 -
 S/.1500",-0.166759311
2017,falabella,samsung,"led 50"" uhd smart tv...",3299,1999,50,"S/.1500 -
 S/.2500",-0.394058806
2017,falabella,sony,"led 50"" fhd smart tv...",3799,2299,50,"S/.1500 -
 S/.2500",-0.394840748
2017,linio,samsung,tv samsung un50ku6000 ultra hd 4k smart tizen 50'' - negro +usb 8gb,2899,2089,50,"S/.1500 -
 S/.2500",-0.279406692
2017,linio,samsung,samsung tv ultra hd 4k smart tizen 50'' tizen espectacular un50ku6000g - color negro,2900,2299,50,"S/.1500 -
 S/.2500",-0.207241379
2017,linio,samsung,tv samsung un50ku6000 ultra hd 4k smart tizen 50'' - negro,2999,2049,50,"S/.1500 -
 S/.2500",-0.316772257
2017,linio,samsung,"samsung smart tv 4k ultra-hd 50"" 50ku6000 quadcore wifi - hdr",3999,2147,50,"S/.1500 -
 S/.2500",-0.463115779
2017,linio,sony,"televisor smart tv sony  kdl-50w805c  full hd 50""",2999,2599,50,"S/.2500 -
 S/.3500",-0.133377793
2017,linio,samsung,televisi„≥n samsung un50j5500 smart full hd 50'',NA,2699,50,"S/.2500 -
 S/.3500",NA
2017,linio,altron,"altron - televisor led altron 50"" 50hd8800 - negro",1599,1069,50,"S/.500 -
 S/.1500",-0.331457161
2017,linio,panasonic,"televisor panasonic tv led 50"" ultra hd 4k smart-negro",4049,2929,50,"S/.2500 -
 S/.3500",-0.276611509
2017,linio,samsung,"samsung - televisor led ultra hd smart 50"" un50ku6000 ‚<U+0080><U+0093> negro",4059,2499,50,"S/.1500 -
 S/.2500",-0.384331116
2017,linio,panasonic,"panasonic - televisor led uhd 4k 50"" smart tc-50cx640w - negro",3999,3199,50,"S/.2500 -
 S/.3500",-0.200050013
2017,linio,royal,televisor royal smart tv led hd 50''  ry-e50s- negro,1499,1249,50,"S/.500 -
 S/.1500",-0.166777852
2017,linio,panasonic,televisor panasonic tv led smart tv full hd 50'' - tc-50as600 - negro,2699,1887,50,"S/.1500 -
 S/.2500",-0.300852167
2017,linio,panasonic,panasonic tv led smart full hd 50'' - tc-50as600,2699,2399,50,"S/.1500 -
 S/.2500",-0.111152279
2017,linio,sony,"sony android tv full hd 3d smart 50"" triluminos motion flow xr960 kdl-50fa95c",3699,3200,50,"S/.2500 -
 S/.3500",-0.134901325
2017,linio,samsung,samsung tv ultra hd 4k smart tizen 50'' tizen un50ku6000 - negro,NA,2999,50,"S/.2500 -
 S/.3500",NA
2016,ripley,lg,lg smart tv led 49'' full hd 49lh5700,1999,1699,49,"S/.1500 -
 S/.2500",-0.150075038
2016,ripley,lg,"lg smart tv led 49"" ultra hd tv 49uh6500",2799,2199,49,"S/.1500 -
 S/.2500",-0.214362272
2016,ripley,lg,"lg tv smart full hd 49"" web os 49lh6000",2099,1799,49,"S/.1500 -
 S/.2500",-0.142925202
2016,ripley,aoc,aoc smart tv led full hd 49'' le49f1761,1799,1599,49,"S/.1500 -
 S/.2500",-0.111172874
2016,ripley,aoc,aoc tv led full hd 49'' le49f1361,NA,1499,49,"S/.500 -
 S/.1500",NA
2016,ripley,sony,"sony tv led 49"" 4k xbr-49x835c",4999,3499,49,"S/.2500 -
 S/.3500",-0.300060012
2016,ripley,lg,"lg smart tv led 49"" full hd web os 2 49lf5900",2399,1599,49,"S/.1500 -
 S/.2500",-0.33347228
2016,falabella,sony,"led 49"" xbr-49x835c",4999,3499,49,"S/.2500 -
 S/.3500",-0.300060012
2016,falabella,lg,"led 49"" ultra hd web...",2999,2299,49,"S/.1500 -
 S/.2500",-0.233411137
2016,falabella,lg,"led 49"" full hd smar...",2599,1799,49,"S/.1500 -
 S/.2500",-0.307810696
2016,falabella,aoc,"led 49"" full hd smar...",1799,1599,49,"S/.1500 -
 S/.2500",-0.111172874
2016,falabella,lg,"led 49"" 49lf6450",2899,2199,49,"S/.1500 -
 S/.2500",-0.241462573
2016,falabella,lg,"led 49"" ultra hd web...",3299,1899,49,"S/.1500 -
 S/.2500",-0.424371022
2016,linio,lg,"lg tv led ultra hd 4k 49"" smart webos 2.0 3d - 49ub8300",3899,2897,49,"S/.2500 -
 S/.3500",-0.256988972
2016,linio,lg,lg ultra hd 4k smart tv webos 3.0 led 49'' 49uh6100,3299,1899,49,"S/.1500 -
 S/.2500",-0.424371022
2016,linio,lg,"lg game tv led full hd 49"" - 49lf5410",2299,1579,49,"S/.1500 -
 S/.2500",-0.313179643
2016,linio,aoc,"aoc - tv led 49"" full hd le49f1361 - negro",1699,1499,49,"S/.500 -
 S/.1500",-0.117716304
2016,linio,lg,"lg tv smart  led full hd 49"" - 49lf6350",2499,1887,49,"S/.1500 -
 S/.2500",-0.244897959
2016,linio,lg,televisor lg led webos 3d smart ultra hd 49'' 49uf8500,4199,3299,49,"S/.2500 -
 S/.3500",-0.214336747
2016,linio,lg,televisi„É‚≥n lg 49lf5900 smart tv 49''-plateado,2299,1899,49,"S/.1500 -
 S/.2500",-0.173988691
2016,linio,lg,lg super ultra hd 4k smart tv webos 3.0  led 49'' 49uh7700,3799,2999,49,"S/.2500 -
 S/.3500",-0.210581732
2016,linio,lg,"lg tv led full hd 49""  - 49lf5100",1799,1619,49,"S/.1500 -
 S/.2500",-0.100055586
2016,linio,lg,lg ultra hd 4k smart tv webos 3.0 led 49'' 49uh6500,2999,2799,49,"S/.2500 -
 S/.3500",-0.066688896
2016,linio,aoc,televisor aoc led 49'' full hd le49f1361 - negro,1699,1499,49,"S/.500 -
 S/.1500",-0.117716304
2016,linio,lg,televisor lg led webos smart ultra hd 49'' 49uf6900,2899,2229,49,"S/.1500 -
 S/.2500",-0.231114177
2016,linio,lg,lg full hd smart tv webos 3.0 led 49'' 49lh6000,2599,2199,49,"S/.1500 -
 S/.2500",-0.153905348
2016,linio,lg,lg tv led webos 3d smart full hd 49'' - 49lf6450,3099,2479,49,"S/.1500 -
 S/.2500",-0.200064537
2016,linio,lg,"lg game tv led full hd 49"" - 49lf5400",2499,1749,49,"S/.1500 -
 S/.2500",-0.300120048
2016,linio,aoc,"aoc - tv led smart 49"" le49f1761 - negro",2199,1799,49,"S/.1500 -
 S/.2500",-0.181900864
2016,linio,lg,"tv led lg 49lf5100 televisor led 49"" full hd negro",1899,1519,49,"S/.1500 -
 S/.2500",-0.200105319
2017,ripley,samsung,"SAMSUNG SMART TV UHD 49"" CURVO 49KU6500",3999,2599,49,"S/.2500 -
 S/.3500",-0.350087522
2017,ripley,samsung,"SAMSUNG SMART TV UHD 49"" CURVO 49KU6300",3599,2199,49,"S/.1500 -
 S/.2500",-0.388996944
2017,ripley,lg,LG SMART TV UHD 49‚<U+0080>ù 49UH6100,3299,1899,49,"S/.1500 -
 S/.2500",-0.424371022
2017,ripley,samsung,"SAMSUNG SMART TV FHD 49"" CURVO 49K6500",2799,1999,49,"S/.1500 -
 S/.2500",-0.285816363
2017,ripley,samsung,SAMSUNG SMART TV UHD 49¬<U+0094> 49KU6400,3799,2399,49,"S/.1500 -
 S/.2500",-0.368518031
2017,ripley,sony,"SONY SMART TV UHD 49"" XBR-49X705D",4999,2399,49,"S/.1500 -
 S/.2500",-0.520104021
2017,ripley,lg,LG SMART TV UHD 49'' 49UH6500,3599,2499,49,"S/.1500 -
 S/.2500",-0.305640456
2017,ripley,aoc,AOC SMART TV 49'' FHD LE49D5542,NA,1499,49,"S/.500 -
 S/.1500",NA
2017,ripley,lg,LG SMART TV FHD 49''¬<U+0094> 49LH5700,2399,1699,49,"S/.1500 -
 S/.2500",-0.291788245
2017,ripley,lg,"LG SMART TV FHD 49"" 49LH6000",2599,1899,49,"S/.1500 -
 S/.2500",-0.269334359
2017,ripley,lg,"LG SMART TV UHD 49"" 49UH6230",3299,1899,49,"S/.1500 -
 S/.2500",-0.424371022
2017,ripley,samsung,"SAMSUNG SMART TV SUHD 49"" CURVO 49KS7500",5199,3999,49,"S/.3500 -
 S/.4500",-0.230813618
2017,ripley,aoc,AOC TV FHD 49'' LE49F1361,2099,1199,49,"S/.500 -
 S/.1500",-0.428775607
2017,falabella,samsung,"led 49"" uhd curvo sm...",3599,2199,49,"S/.1500 -
 S/.2500",-0.388996944
2017,falabella,lg,"led 49"" uhd smart tv...",1849,1699,49,"S/.1500 -
 S/.2500",-0.081124932
2017,falabella,sony,"led 49"" uhd android ...",4999,2499,49,"S/.1500 -
 S/.2500",-0.50010002
2017,falabella,samsung,"led 49"" uhd smart tv...",3799,1999,49,"S/.1500 -
 S/.2500",-0.473808897
2017,falabella,samsung,"led 49"" uhd curvo sm...",3999,2599,49,"S/.2500 -
 S/.3500",-0.350087522
2017,falabella,aoc,"led 49"" fhd smart tv...",NA,1499,49,"S/.500 -
 S/.1500",NA
2017,falabella,lg,"led 49"" uhd webos 3 ...",3599,2299,49,"S/.1500 -
 S/.2500",-0.361211448
2017,falabella,lg,"led 49"" uhd webos sm...",3299,1899,49,"S/.1500 -
 S/.2500",-0.424371022
2017,falabella,samsung,"led 49"" suhd curvo s...",5199,3999,49,"S/.3500 -
 S/.4500",-0.230813618
2017,falabella,samsung,"led 49"" fhd curvo sm...",2799,1899,49,"S/.1500 -
 S/.2500",-0.321543408
2017,falabella,lg,"led 49"" fhd webos 3 ...",2599,1599,49,"S/.1500 -
 S/.2500",-0.384763371
2017,linio,samsung,tv led curve samsung un49ku6300 ultra hd 4k smart tv  '' - negro,3599,1949,49,"S/.1500 -
 S/.2500",-0.458460684
2017,linio,lg,lg ultra hd 4k smart tv webos 3.0 led 49'' 49uh6500,2999,2199,49,"S/.1500 -
 S/.2500",-0.266755585
2017,linio,samsung,"televisor 49"" uhd 4k curved smart tv ku6300 - series 6 - samsung",3200,2049,49,"S/.1500 -
 S/.2500",-0.3596875
2017,linio,lg,televisor  smarttv lg 49lh5700 led 49‚<U+0080>ù,1999,1550,49,"S/.1500 -
 S/.2500",-0.224612306
2017,linio,samsung,"samsung led 49"" un49ku6300 curvo uhd smart",3599,2070,49,"S/.1500 -
 S/.2500",-0.424840233
2017,linio,lg,televisor lg ultra hd 4k smart tv webos 3.0 led 49'' 49uh6100,3499,1999,49,"S/.1500 -
 S/.2500",-0.428693913
2017,linio,lg,lg ultra hd 4k smart tv webos 3.0 led 49'' 49uh6500,2999,2199,49,"S/.1500 -
 S/.2500",-0.266755585
2017,linio,lg,"lg - televisor modelo 2016  lg tv led full hd 49"" - 49lh5100",1700,1379,49,"S/.500 -
 S/.1500",-0.188823529
2017,linio,samsung,"samsung tv curved smart full hd 49""  un49k6500ag - negro",2799,2049,49,"S/.1500 -
 S/.2500",-0.26795284
2017,linio,lg,televisor lg ultra hd 4k smart tv webos 3.0 led 49'' 49uh6230 modelo 2016,2700,2149,49,"S/.1500 -
 S/.2500",-0.204074074
2017,linio,panasonic,"tv led smart panasonic tc-49ds630l full hd bluetooth,  wifi  - plateado",1999,1649,49,"S/.1500 -
 S/.2500",-0.175087544
2017,linio,samsung,tv smart samsung uhd 49‚<U+0094> 49ku6400,3799,2199,49,"S/.1500 -
 S/.2500",-0.421163464
2017,linio,samsung,televisor samsung smarttv 49 curvo pantall 4k uhd 49 ku6300,NA,2900,49,"S/.2500 -
 S/.3500",NA
2017,linio,lg,televisor lg ultra hd 4k smart tv webos 3.0 led 49'' 49uh6100,3299,1997,49,"S/.1500 -
 S/.2500",-0.39466505
2017,linio,lg,"televisor lg  49lf5100 led full hd 49""",1800,1550,49,"S/.1500 -
 S/.2500",-0.138888889
2017,linio,samsung,"samsung led 49"" un49ku6300 curvo uhd smart",2699,2349,49,"S/.1500 -
 S/.2500",-0.129677658
2017,linio,lg,televisor lg ultra hd 4k smart tv webos 3.0 led 49'' 49uh6100,2199,1999,49,"S/.1500 -
 S/.2500",-0.090950432
2017,linio,lg,"led lg 49"" uhd smart tv 49uh6030",2500,1900,49,"S/.1500 -
 S/.2500",-0.24
2017,linio,lg,tv led smart lg 49lh5700 full hd - negro,1999,1550,49,"S/.1500 -
 S/.2500",-0.224612306
2017,linio,lg,"lg - televisor led full hd 49"" smart 49lh6000 ‚<U+0080><U+0093> negro",2339,1869,49,"S/.1500 -
 S/.2500",-0.200940573
2017,linio,samsung,"tv uhd 4k smart 49ku6300 49"" samsung",2999,2097,49,"S/.1500 -
 S/.2500",-0.300766922
2017,linio,aoc,televisor aoc led 49'' full hd le49f1361 - negro,1599,1269,49,"S/.500 -
 S/.1500",-0.206378987
2017,linio,samsung,samsung smart tv curvo ultra hd 4k 49'' tizen un49ku6500,3499,2799,49,"S/.2500 -
 S/.3500",-0.200057159
2017,linio,lg,"lg - televisor led full hd 49"" smart 49lh5700 - negro",2189,1749,49,"S/.1500 -
 S/.2500",-0.201005025
2017,linio,sony,"sony - televisor led ultra hd 4k 49"" smart xbr-49x705d - gris",4439,3549,49,"S/.3500 -
 S/.4500",-0.200495607
2017,linio,lg,"lg - televisor led ultra hd 4k 49"" smart 49uh6100 ‚<U+0080><U+0093> negro",2749,2199,49,"S/.1500 -
 S/.2500",-0.200072754
2017,linio,lg,"lg - televisor led ultra hd 4k 49"" smart 49uh6500 - gris",3199,2549,49,"S/.2500 -
 S/.3500",-0.203188496
2017,linio,samsung,"samsung - televisor led ultra hd smart 49"" un49ku6400 ‚<U+0080><U+0093> gris",5059,4049,49,"S/.3500 -
 S/.4500",-0.199644198
2017,linio,samsung,"samsung - televisor 49"" full hd curved smart un49k6500ag - negro",2849,2279,49,"S/.1500 -
 S/.2500",-0.2000702
2017,linio,samsung,"televisor 49"" full hd curved smart tv - un49k6500ag- samsung",NA,2999,49,"S/.2500 -
 S/.3500",NA
2017,linio,altron,"altron - televisor con sintonizador digital 49"" modelo: 49ln4100- negro",1399,1199,49,"S/.500 -
 S/.1500",-0.142959257
2017,linio,lg,"televisor full hd lg 49lf6350 led 49""",NA,2499,49,"S/.1500 -
 S/.2500",NA
2017,linio,samsung,"samsung - televisor led ultra hd curvo smart 49"" un49ku6500 ‚<U+0080><U+0093> gris",5349,4279,49,"S/.3500 -
 S/.4500",-0.20003739
2017,linio,samsung,"televisor 49"" full hd curved smart tv - un49k6500ag- samsung",2999,2099,49,"S/.1500 -
 S/.2500",-0.300100033
2017,linio,panasonic,"panasonic - televisor led uhd 4k 49"" smart tc-49dx650w ‚<U+0080><U+0093> gris",3499,2799,49,"S/.2500 -
 S/.3500",-0.200057159
2017,linio,lg,lg full hd smart tv webos 3.0 led 49'' 49lh6000,NA,2399,49,"S/.1500 -
 S/.2500",NA
2017,linio,samsung,"samsung tv led curvo uhd smart 49"" un49ku6300",NA,3599,49,"S/.3500 -
 S/.4500",NA
2017,linio,lg,tv lg led smart full hd 49lh5730 - negro,1899,1579,49,"S/.1500 -
 S/.2500",-0.168509742
2017,linio,lg,"televisor 49"" lg full hd 49lw540h",1975.2,1939,49,"S/.1500 -
 S/.2500",-0.018327258
2017,linio,hyundai,"televisor hyundai 49"" hyled493a led fullhd 2usb 2hdmi + rack de pared - negro",NA,1599,49,"S/.1500 -
 S/.2500",NA
2017,linio,samsung,"samsung tv curved smart full hd 49""  un49k6500ag - negro",3499,1845,49,"S/.1500 -
 S/.2500",-0.472706488
2017,linio,aoc,"aoc - tv led 49"" full hd le49f1361 - negro",1699,1099,49,"S/.500 -
 S/.1500",-0.353148911
2017,linio,lg,lg smart tv webos 2.0 full hd 49'' 49lf5900 - negro,1699,1675,49,"S/.1500 -
 S/.2500",-0.014125956
2017,linio,lg,televisor smart ulra lg 49uh6100 led led 49''-negro,2999,1999,49,"S/.1500 -
 S/.2500",-0.333444481
2017,linio,aoc,aoc tv led full hd smart 49'' le49d5542 - negro,1999,1289,49,"S/.500 -
 S/.1500",-0.355177589
2017,linio,samsung,samsung smart tv curvo ultra hd 4k 49'' tizen un49ku6500,NA,3999,49,"S/.3500 -
 S/.4500",NA
2017,linio,lg,televisor lg 49ub7000 smart-tv 4k ultra hd 49'',NA,3500,49,"S/.2500 -
 S/.3500",NA
2017,linio,lg,"led lg 49"" full hd game tv modelo 2016 - procesador triple xd engine 120 hz hdmi usb - gris",NA,2199,49,"S/.1500 -
 S/.2500",NA
2017,linio,aoc,"aoc - tv led smart 49"" le49f1761 - negro.",2199,1099,49,"S/.500 -
 S/.1500",-0.500227376
2017,linio,lg,"lg - televisor led ultra hd 4k 49"" smart 49uh6230 - negro",2999,2099,49,"S/.1500 -
 S/.2500",-0.300100033
2017,linio,lg,"tv led 49"" lg 49lf5100 full hd",1799,1619,49,"S/.1500 -
 S/.2500",-0.100055586
2017,linio,lg,"tv led lg 49lf5100 televisor led 49"" full hd negro",NA,1899,49,"S/.1500 -
 S/.2500",NA
2017,linio,lg,lg tv led webos 3d smart full hd 49'' - 49lf6450,3499,2479,49,"S/.1500 -
 S/.2500",-0.291511861
2017,linio,sony,"sony android tv ultra hd 4k smart 49"" motion flow xr960 xbr-49x835c",3499,3023,49,"S/.2500 -
 S/.3500",-0.136038868
2016,ripley,samsung,"samsung smart tv led fhd 48"" 3d 48j6400",2799,1999,48,"S/.1500 -
 S/.2500",-0.285816363
2016,ripley,samsung,"samsung smart tv led 48"" full hd 48j5300",2299,1799,48,"S/.1500 -
 S/.2500",-0.217485863
2016,ripley,samsung,"samsung smart tv led fhd 48"" curvo un48j6500",2999,2299,48,"S/.1500 -
 S/.2500",-0.233411137
2016,ripley,samsung,samsung smart tv led full hd 48'' 48j5500,2499,1799,48,"S/.1500 -
 S/.2500",-0.280112045
2016,ripley,sony,sony smart tv led full hd 48'' kdl-48w655d,NA,2199,48,"S/.1500 -
 S/.2500",NA
2016,falabella,samsung,"led 48"" un48ju6000",2799,1899,48,"S/.1500 -
 S/.2500",-0.321543408
2016,falabella,samsung,"led 48"" 48j5500",2499,1899,48,"S/.1500 -
 S/.2500",-0.240096038
2016,falabella,samsung,"led 48"" 48ju6700 ult...",4399,2499,48,"S/.1500 -
 S/.2500",-0.431916345
2016,falabella,samsung,"led 48"" 48j5300",1699,1599,48,"S/.1500 -
 S/.2500",-0.058858152
2016,linio,samsung,tv samsung ultra hd 4k smart tizen  48''  un48ju6000 - negro,2799,1889,48,"S/.1500 -
 S/.2500",-0.325116113
2016,linio,sony,sony tv led smart 48'' full hd  kdl-48r555c,2399,1849,48,"S/.1500 -
 S/.2500",-0.229262193
2016,linio,olitec,"olitec televisor led full hd 48"" olivv1048a",1799,1099,48,"S/.500 -
 S/.1500",-0.389105058
2016,linio,samsung,samsung tv led smart full hd 48'' un48j5300 - negro,2499,1699,48,"S/.1500 -
 S/.2500",-0.320128051
2016,linio,samsung,samsung tv curvo smart tizen full hd 48'' un48j6500-plateado,2799,2199,48,"S/.1500 -
 S/.2500",-0.214362272
2016,linio,sony,"sony - televisor led full hd 48"" smart kdl-48w655d - negro",2749,2199,48,"S/.1500 -
 S/.2500",-0.200072754
2016,linio,samsung,samsung - tv led full hd 48'' 48j5000 - negro,1999.9,1549,48,"S/.1500 -
 S/.2500",-0.225461273
2016,linio,samsung,"samsung - televisor led full hd 48"" un48j5000 - negro",2189,1749,48,"S/.1500 -
 S/.2500",-0.201005025
2016,linio,sony,"sony tv led smart full hd 48"" motion flow xr240 kdl-48w655d",2699,1899,48,"S/.1500 -
 S/.2500",-0.296406076
2016,linio,samsung,televisor samsung tv curved smart ultra hd tizen un48ju6700-negro,4999,2399,48,"S/.1500 -
 S/.2500",-0.520104021
2016,linio,samsung,samsung tv led 3d smart full hd 48'' - 48j6400,2499,2099,48,"S/.1500 -
 S/.2500",-0.160064026
2016,linio,samsung,"samsung smart tv tizen 48"" full hd led slim un48j5500 led 48''",1899,1811.9,48,"S/.1500 -
 S/.2500",-0.045866245
2016,linio,samsung,"samsung tv led curvo smart 3d 48"" special edition - un48h6800ag",3199,2797,48,"S/.2500 -
 S/.3500",-0.12566427
2016,linio,samsung,samsung tv smart full hd curvo 48'' tizen un48j6500,2999,2599,48,"S/.2500 -
 S/.3500",-0.133377793
2016,linio,samsung,"samsung - televisor led hd 48"" smart un48j5300 - negro",2879,2299,48,"S/.1500 -
 S/.2500",-0.20145884
2016,linio,sony,"sony - televisor led full hd 48"" smart kdl-48w655d - negro",2499,2119,48,"S/.1500 -
 S/.2500",-0.152060824
2016,linio,samsung,samsung - tv led smart curvo 3d full hd 48„¢‚Ä‚ù un48h8000 -negro.,4999,3999,48,"S/.3500 -
 S/.4500",-0.200040008
2016,linio,samsung,samsung smart tv full hd curvo 48''-plateado,2999,2599,48,"S/.2500 -
 S/.3500",-0.133377793
2016,linio,samsung,tv led samsung un48j5500ag smart full hd tizen 48'' negro/plateado,NA,2399,48,"S/.1500 -
 S/.2500",NA
2017,ripley,sony,SONY SMART TV LED FULL HD 48'' KDL-48W655D,2699,1699,48,"S/.1500 -
 S/.2500",-0.370507595
2017,ripley,samsung,SAMSUNG SMART TV FHD 48‚<U+0080>ù 48J5500,2499,1699,48,"S/.1500 -
 S/.2500",-0.320128051
2017,ripley,haier,HAIER TV FHD 48'' LE48M600,1499,999,48,"S/.500 -
 S/.1500",-0.333555704
2017,falabella,sony,"led 48"" fhd smart tv...",1699,1599,48,"S/.1500 -
 S/.2500",-0.058858152
2017,falabella,samsung,"led 48"" fhd smart tv...",2499,1799,48,"S/.1500 -
 S/.2500",-0.280112045
2017,linio,sony,"televisor sony - led full hd 48"" smart kdl-48w655d - negro",2400,2140,48,"S/.1500 -
 S/.2500",-0.108333333
2017,linio,samsung,samsung tv led smart full hd 48'' un48j5300 - negro,NA,2500,48,"S/.1500 -
 S/.2500",NA
2017,linio,samsung,tv led samsung un48j5500ag smart full hd tizen 48'' negro/plateado,2500,1699,48,"S/.1500 -
 S/.2500",-0.3204
2017,linio,samsung,"televisor smart samsung de 48"" modelo un48j5300 wi-fi directo",2200,1800,48,"S/.1500 -
 S/.2500",-0.181818182
2017,linio,sony,"tv led sony  smart kdl-48w655d full hd 48"" motion flow xr240 - negro",2199,1699,48,"S/.1500 -
 S/.2500",-0.22737608
2017,linio,samsung,televisor smart tv  samsung un48j5500 led 48'',2499,1589,48,"S/.1500 -
 S/.2500",-0.364145658
2017,linio,samsung,samsung led smart full hd 48'' - un48j6500,2999,2449,48,"S/.1500 -
 S/.2500",-0.183394465
2017,linio,samsung,samsung - smart tv un48j5300 led full hd 48'' - negro,NA,2499,48,"S/.1500 -
 S/.2500",NA
